a,a,a,a,a
0.025787354,1.2265625,1.333333333,2,1.040008545
0.013534546,1.885742188,2,2,1.016998291
0.014045715,1.3671875,2,2,0.966003418
0.012527466,1.909179688,1.333333333,2,0.968994141
0.005878448,1.2265625,1.333333333,1,1.037994385
0.008712769,1.284179688,2,2,0.938995361
0.014732361,1.2265625,0.666666667,2,1.024002075
0.011886597,1.172851563,1.333333333,2,1.072998047
0.006500244,1.830078125,0.666666667,2,1.016998291
0.011299133,1.715820313,0.666666667,2,1.012001038
0.017471313,1.077148438,2,2,1.136962891
0.019424438,1.2265625,2,2,1.302001953
0.007392883,1.2265625,1.333333333,2,1.013000488
0.01953125,1.759765625,0.666666667,1,1.026000977
0.023666382,1.434570313,2,2,1.140991211
0.013038635,1.966796875,2,2,0.954986572
0.012413025,1.2265625,0.666666667,1,1.018997192
0.013999939,1.331054688,2,1,1.013000488
0.021392822,1.2265625,2,2,1.208007813
0.017776489,1.711914063,1.333333333,2,1.061004639
0.013656616,1.76171875,2,2,1.098022461
2,2,2,2,2
0.012001038,1.331054688,1.333333333,2,1.041992188
0.020614624,1.2265625,2,2,1.234985352
0.014755249,1.284179688,2,2,1.235961914
0.021072388,1.2265625,2,2,0.987998962
0.011138916,1.940429688,1.333333333,2,1.098022461
0.01374054,1.227539063,2,1,1.003000259
0.019851685,1.2265625,2,2,1.152954102
0.008125305,0,0,2,1.001000404
0.011482239,1.638671875,1.333333333,1,0.98399353
0.010772705,1.912109375,1.333333333,2,1.111022949
0.01309967,1.704101563,1.333333333,2,1.136962891
0.015434265,1.451171875,1.333333333,2,1.044006348
0.014793396,1.58984375,2,2,1.172973633
0.007148743,1.58984375,1.333333333,1,1.128051758
0.00894165,1.477539063,1.333333333,2,1.058990479
0.004199982,1.704101563,2,2,1.131958008
0.016601563,1.797851563,2,2,1.112976074
0.005138397,1.670898438,1.333333333,1,0.991996765
0.006500244,1.467773438,1.333333333,2,1.083007813
0.007095337,1.797851563,1.333333333,2,1.027999878
0.015434265,1.922851563,2,2,1.078979492
0.008766174,1.643554688,2,1,1.106018066
0.007698059,1.498046875,1.333333333,2,1.029998779
0.006549835,1.912109375,1.333333333,2,1.001000404
0.020050049,1.704101563,1.333333333,2,1.04598999
0.009429932,1.723632813,2,2,1.171020508
0.007648468,1.912109375,1.333333333,2,0.967987061
0.016098022,1.704101563,1.333333333,2,1.026000977
0.01210022,1.912109375,1.333333333,2,1.026992798
0.012573242,0,1.333333333,1,1.033996582
0.010314941,1.6953125,1.333333333,2,0.970993042
0.010093689,1.704101563,1.333333333,2,1.036010742
0.012565613,1.58984375,2,2,1.103027344
0.006084442,0,0.666666667,2,1.077026367
0.013641357,1.610351563,1.333333333,2,1.058990479
0.014892578,1.58984375,2,1,1.134033203
0.007411957,1.366210938,1.333333333,1,1.068969727
0.007011414,0,1.333333333,2,0.916992188
0.006736755,1.844726563,1.333333333,2,0.955993652
0.010932922,1.686523438,1.333333333,1,1.197021484
0.02204895,1.912109375,2,2,1.319091797
0.013923645,1.462890625,1.333333333,2,1.022994995
0.013076782,1.912109375,1.333333333,1,1.018005371
0.016220093,1.704101563,1.333333333,2,1.117980957
0.028823853,1.521484375,1.333333333,2,1.12298584
0.013450623,1.444335938,1.333333333,2,0.968994141
0.008232117,1.58984375,1.333333333,2,1.061004639
0.011642456,1.397460938,1.333333333,2,1.024002075
0.016204834,1.71484375,2,1,1.116027832
0.018463135,1.313476563,1.333333333,2,0.937988281
0.011253357,1.477539063,1.333333333,2,0.986000061
0.01512146,1.451171875,1.333333333,1,0.959014893
0.008483887,2,1.333333333,2,1.096984863
0.034210205,1.717773438,2,2,1.130981445
0.017272949,1.71484375,2,2,1.083007813
0.00869751,1.37109375,1.333333333,1,0.962005615
0.016265869,1.58984375,1.333333333,2,1.072998047
0.011474609,1.603515625,1.333333333,2,1.124023438
0.006793976,1.477539063,2,2,1.151000977
0.031890869,1.498046875,1.333333333,2,1.070983887
0.009857178,1.772460938,1.333333333,2,1.07598877
0.006664276,1.58984375,1.333333333,2,1.01499939
0.01158905,1.708007813,2,2,1.106018066
0.020858765,1.797851563,2,1,1.088989258
0.009399414,1.58984375,1.333333333,2,0.981994629
0.007621765,1.58984375,1.333333333,2,1.011001587
0.020019531,1.922851563,1.333333333,2,1.125976563
0.01448822,1.82421875,1.333333333,2,1.083984375
0.015441895,1.610351563,2,2,0.998999596
0.01071167,1.524414063,1.333333333,2,0.970993042
0.046783447,1.58984375,1.333333333,2,1.088989258
0.006614685,1.603515625,1.333333333,2,1.156005859
0.00894165,1.747070313,1.333333333,2,0.993000031
0.021224976,1.626953125,0.666666667,2,1.093994141
0.02130127,0,2,1,1.062988281
0.008049011,1.912109375,1.333333333,2,1.020996094
0.028152466,1.6328125,1.333333333,2,1.116027832
0.008789063,1.58984375,1.333333333,2,1.053985596
0.018920898,1.58984375,2,2,1.136962891
0.010993958,1.783203125,1.333333333,2,0.989997864
0.011238098,1.7890625,1.333333333,2,1.049987793
0.01449585,1.405273438,2,2,1.182983398
0.009170532,1.58984375,2,1,1.12902832
0.013755798,1.912109375,1.333333333,2,1.036010742
0.02645874,1.71484375,1.333333333,2,1.180053711
0.003433228,1.477539063,2,2,1.001000404
0.010314941,1.772460938,1.333333333,2,1.012001038
0.01612854,1.725585938,1.333333333,2,1.011001587
0.014945984,1.498046875,1.333333333,2,1
0.007469177,1.58984375,1.333333333,2,1.073974609
0.006256104,1.704101563,2,2,1.098022461
0.007888794,1.276367188,1.333333333,1,1.065979004
0.016326904,1.922851563,1.333333333,2,1.024002075
0.012138367,1.405273438,1.333333333,2,0.98500061
0.008209229,1.58984375,1.333333333,1,1.032989502
0.012786865,2,1.333333333,1,0.975997925
0.016723633,1.58984375,1.333333333,2,0.987998962
0.009086609,1.5859375,2,2,1.109985352
0.004753113,1.674804688,1.333333333,2,1.035003662
0.012001038,1.797851563,1.333333333,2,1.041992188
2,2,2,2,2
0.010643005,1.58984375,1.333333333,2,1.064025879
0.010902405,1.912109375,1.333333333,2,1.077026367
0.013900757,1.58984375,1.333333333,2,1.114013672
0.011734009,1.467773438,2,2,1.003000259
0.007461548,1.610351563,1.333333333,1,0.995998383
0.012115479,1.58984375,1.333333333,2,0.989997864
0.006824493,0,0.666666667,2,1.077026367
0.038513184,1.6328125,2,1,1.104003906
0.007137299,1.516601563,2,2,1.078979492
0.010513306,1.883789063,2,2,1.008003235
0.009742737,1.501953125,2,2,1.022003174
0.007949829,2,1.333333333,2,1.162963867
0.013870239,2,0.666666667,1,1.137939453
0.009895325,1.375976563,2,2,1.08001709
0.004608154,1.883789063,1.333333333,2,0.973007202
0.013015747,1.685546875,1.333333333,2,1.165039063
0.008018494,1.685546875,2,1,1.064025879
0.008537292,1.4765625,0.666666667,2,1.116027832
0.008735657,1.641601563,2,2,1.29296875
0.013275146,1.666992188,1.333333333,2,1.024993896
0.004257202,1.8671875,1.333333333,1,1.072021484
0.008735657,1.767578125,2,2,1.162963867
0.005599976,1.500976563,2,2,0.95098877
0.00528717,1.883789063,2,2,0.966003418
0.004043579,1.671875,1.333333333,2,1.006999969
0.006748199,1.500976563,2,2,0.949005127
0.010353088,1.883789063,2,2,0.924987793
0.009063721,1.71484375,2,2,0.95199585
0.008255005,0,2,1,0.958007813
0.010444641,1.705078125,2,2,1.040008545
0.008583069,1.883789063,2,2,0.92199707
0.004730225,2,1.333333333,2,1.104003906
0.010063171,0,0,2,1.059997559
0.012031555,1.435546875,2,2,1.244018555
0.009262085,2,1.333333333,1,1.09197998
0.013168335,1.46484375,2,1,1.356933594
0.007778168,0,2,2,0.986999512
0.006072998,1.6640625,2,2,1.083984375
0.006660461,1.686523438,2,1,1.001000404
0.011802673,1.572265625,1.333333333,2,1.036987305
0.012924194,1.293945313,2,2,1.261962891
0.01651001,1.71484375,2,1,0.991996765
0.012695313,1.883789063,2,2,0.957000732
0.018814087,1.515625,0.666666667,2,1.180053711
0.024261475,1.0859375,2,2,1.080993652
0.014976501,2,2,2,1.107971191
0.008407593,1.413085938,2,2,1.244995117
0.008796692,1.813476563,1.333333333,1,1.018997192
0.003967285,1.435546875,2,2,0.934020996
0.015884399,1.375976563,2,2,0.926025391
0.007183075,1.501953125,2,1,0.92199707
0.005706787,1.58984375,2,2,0.973999023
0.005199432,1.73046875,1.333333333,2,0.998999596
0.018295288,1.813476563,1.333333333,2,1.031005859
0.008537292,1.280273438,2,1,0.92401123
0.028320313,2,2,2,1.349121094
0.012382507,1.916992188,0.666666667,2,1.072998047
0.00843811,1.375976563,1.333333333,2,1.111999512
0.023803711,1.772460938,2,2,1.197021484
0.009109497,1.673828125,0.666666667,2,1.131958008
0.008804321,2,2,2,1.182983398
0.006839752,1.627929688,1.333333333,2,1.029998779
0.014610291,1.641601563,1.333333333,1,1.217041016
0.011329651,2,2,2,1.250976563
0.007640839,2,2,2,1.039001465
0.006156921,1.666992188,2,2,0.989997864
0.012641907,1.698242188,0.666666667,2,1.006000519
0.008476257,1.7734375,1.333333333,2,1.029006958
0.008178711,1.434570313,2,2,0.924987793
0.014648438,1.390625,0.666666667,2,1.157958984
0.009902954,1.916992188,2,2,1.050994873
0.00944519,1.752929688,2,2,1.142944336
0.013511658,1.625976563,0,2,1.011001587
0.015464783,0,1.333333333,1,1.070007324
0.002037048,1.572265625,2,2,1.096008301
0.011871338,1.576171875,0.666666667,2,1.062011719
0.013809204,1.448242188,2,2,0.996999741
0.015609741,2,1.333333333,2,1.013000488
0.012008667,1.73046875,2,2,1.088989258
0.010177612,1.639648438,2,2,0.993999481
0.010437012,1.485351563,1.333333333,2,1.003000259
0.004558563,2,1.333333333,1,1.003000259
0.011444092,1.500976563,2,2,0.942993164
0.015525818,1.813476563,0.666666667,2,1.08001709
0.004493713,1.375976563,1.333333333,2,1.083007813
0.006393433,1.673828125,0.666666667,2,1.008003235
0.009407043,1.646484375,0.666666667,2,0.994998932
0.022781372,1.767578125,2,2,1.078979492
0.02796936,2,2,2,1.343017578
0.00699234,1.883789063,1.333333333,2,1.040008545
0.017532349,1.419921875,0.666666667,1,1.026000977
0.014289856,1.666992188,2,2,1.091003418
0.012458801,1.38671875,2,2,1.013000488
0.008934021,2,0.666666667,1,1.04800415
0.008262634,1.58984375,2,1,0.957000732
0.013526917,2,2,2,1.282958984
0.009780884,1.711914063,1.333333333,2,1.070007324
0.00440979,1.657226563,2,2,1.149047852
0.020614624,1.2265625,2,2,1.234985352
0.010643005,1.58984375,1.333333333,2,1.064025879
2,2,2,2,2
0.014465332,1.500976563,2,2,1.182983398
0.038970947,2,2,2,1.073974609
0.0102005,1.4765625,1.333333333,2,1.088012695
0.006793976,1.84765625,2,1,1.109008789
0.009536743,2,2,2,1.146972656
0.007820129,0,0,2,1.008003235
0.011863708,1.638671875,1.333333333,1,0.955993652
0.006896973,1.791992188,2,2,1.040008545
0.015571594,1.555664063,2,2,1.032989502
0.012939453,1.328125,2,2,0.986999512
0.009407043,1.500976563,1.333333333,2,1.161010742
0.081054688,1.500976563,0.666666667,1,1.173950195
0.01486969,1.572265625,2,2,0.997999191
0.005786896,1.555664063,1.333333333,2,1.050994873
0.009719849,1.688476563,1.333333333,2,1.131958008
0.010452271,1.638671875,2,1,1.026992798
0.00535202,1.374023438,0.666666667,2,1.175048828
0.008216858,1.666992188,2,2,1.156982422
0.017868042,1.875,1.333333333,2,1.165039063
0.013938904,1.586914063,1.333333333,1,1.175048828
0.010421753,1.646484375,2,2,1.119018555
0.009025574,2,2,2,0.955993652
0.018371582,1.555664063,2,2,0.970993042
0.007896423,1.633789063,1.333333333,2,1.078979492
0.009162903,2,2,2,0.95199585
0.009620667,1.555664063,2,2,0.95098877
0.011184692,1.787109375,2,2,0.945007324
0.009048462,0,2,1,0.979995728
0.012680054,1.657226563,2,2,0.997999191
0.007205963,1.555664063,2,2,0.966003418
0.010314941,1.500976563,1.333333333,2,1.159057617
0.004146576,0,0,2,1.093017578
0.013511658,1.561523438,2,2,1.130981445
0.009033203,1.500976563,1.333333333,1,1.170043945
0.008575439,1.323242188,2,1,1.249023438
0.032409668,0,2,2,0.957000732
0.005214691,1.748046875,2,2,1.039001465
0.011054993,1.631835938,2,1,1.050994873
0.011619568,1.868164063,1.333333333,2,1.083984375
0.015930176,1.411132813,2,2,1.173950195
0.020767212,1.787109375,2,1,1.106994629
0.005596161,1.555664063,2,2,0.959991455
0.008605957,1.444335938,0.666666667,2,1.197998047
0.012702942,1.352539063,2,2,1.022003174
0.006160736,1.500976563,2,2,1.137939453
0.022918701,1.326171875,2,2,1.111999512
0.015045166,1.688476563,1.333333333,1,1.101989746
0.007972717,1.2265625,2,2,0.95300293
0.007911682,1.572265625,2,2,0.924987793
0.009849548,1.328125,2,1,0.947998047
0.008514404,1.912109375,2,2,0.960998535
0.008720398,1.708007813,1.333333333,2,1.114990234
0.037567139,1.688476563,1.333333333,2,1.192993164
0.011528015,1.3203125,2,1,0.968994141
0.012573242,1.500976563,2,2,1.12902832
0.011650085,1.521484375,0.666666667,2,1.088012695
0.005119324,1.572265625,1.333333333,2,1.098022461
0.008666992,1.407226563,2,2,1.147949219
0.006839752,1.736328125,0.666666667,2,1.152954102
0.005012512,1.500976563,2,2,1.059997559
0.015403748,1.651367188,1.333333333,2,1.166015625
0.018188477,1.666992188,1.333333333,1,1.141967773
0.009002686,1.500976563,2,2,1.157958984
0.010009766,1.500976563,2,2,1.004001617
0.014503479,1.875,2,2,1.033996582
0.009391785,1.764648438,0.666666667,2,1.104980469
0.008666992,1.6484375,1.333333333,2,1.109985352
0.009063721,1.454101563,2,2,0.983001709
0.008201599,1.090820313,0.666666667,2,1.133056641
0.006435394,1.521484375,2,2,0.986000061
0.011367798,1.646484375,2,2,1.058013916
0.01159668,1.572265625,0,2,1.031005859
0.008056641,0,1.333333333,1,1.094970703
0.004932404,1.868164063,2,2,1.088989258
0.014312744,1.577148438,0.666666667,2,1.130981445
0.010749817,1.51171875,2,2,0.998999596
0.013954163,1.500976563,1.333333333,2,1.027999878
0.010978699,1.74609375,2,2,0.977996826
0.009780884,1.786132813,2,2,0.959991455
0.010513306,1.251953125,1.333333333,2,1.024993896
0.003978729,1.500976563,1.333333333,1,1.064025879
0.013946533,2,2,2,0.914978027
0.010131836,1.688476563,0.666666667,2,1.093017578
0.006584167,1.572265625,1.333333333,2,1.137939453
0.003932953,1.736328125,0.666666667,2,1.128051758
0.017196655,1.670898438,0.666666667,2,1.106018066
0.016052246,1.646484375,2,2,1.101013184
0.013366699,1.500976563,2,2,1.172973633
0.000752926,1.555664063,1.333333333,2,1.062988281
0.016967773,1.19140625,0.666666667,1,1.088989258
0.008285522,1.875,2,2,1.150024414
0.007843018,1.318359375,2,2,0.949005127
0.009529114,1.500976563,0.666666667,1,1.055999756
0.015731812,1.912109375,2,1,1.033996582
0.009246826,1.500976563,2,2,1.140014648
0.0103302,1.515625,1.333333333,2,1.149047852
0.013267517,1.583984375,2,2,1.006000519
0.014755249,1.284179688,2,2,1.235961914
0.010902405,1.912109375,1.333333333,2,1.077026367
0.014465332,1.500976563,2,2,1.182983398
2,2,2,2,2
0.008422852,1.500976563,2,2,1.010002136
0.011581421,1.374023438,1.333333333,2,1.16394043
0.013565063,1.661132813,2,1,1.002000809
0.055847168,1.500976563,2,2,1.109985352
0.008094788,0,0,2,1.04901123
0.014480591,1.577148438,1.333333333,1,1.065979004
0.013114929,1.516601563,2,2,1.119018555
0.015342712,1.883789063,2,2,1.09197998
0.010246277,1.501953125,2,2,1.161010742
0.015640259,2,1.333333333,2,1.075012207
0.012817383,2,0.666666667,1,1.111022949
0.016189575,1.375976563,2,2,1.16394043
0.00573349,1.883789063,1.333333333,2,0.962005615
0.014953613,1.685546875,1.333333333,2,1.058013916
0.005519867,1.685546875,2,1,1.020996094
0.006156921,1.4765625,0.666666667,2,1.109985352
0.01084137,1.641601563,2,2,1.050994873
0.007659912,1.666992188,1.333333333,2,0.986999512
0.009178162,1.8671875,1.333333333,1,1.012001038
0.009559631,1.767578125,2,2,0.998999596
0.01033783,1.500976563,2,2,1.01600647
0.017852783,1.883789063,2,2,1.01600647
0.007171631,1.671875,1.333333333,2,0.983001709
0.007072449,1.500976563,2,2,1.005001068
0.022369385,1.883789063,2,2,1.022003174
0.018753052,1.71484375,2,2,1.005001068
0.011833191,0,2,1,0.996999741
0.007621765,1.705078125,2,2,0.996999741
0.014564514,1.883789063,2,2,1.006000519
0.012084961,2,1.333333333,2,0.986999512
0.008491516,0,0,2,1.044006348
0.009147644,1.435546875,2,2,1.182983398
0.010070801,2,1.333333333,1,1.005001068
0.0128479,1.46484375,2,1,1.093994141
0.012756348,0,2,2,1.085021973
0.006427765,1.6640625,2,2,0.98500061
0.004230499,1.686523438,2,1,1.091003418
0.010002136,1.572265625,1.333333333,2,1.072998047
0.01789856,1.293945313,2,2,1.145996094
0.011222839,1.71484375,2,1,0.949005127
0.015472412,1.883789063,2,2,1.058013916
0.01651001,1.515625,0.666666667,2,1.055999756
0.023391724,1.0859375,2,2,1.234985352
0.00995636,2,2,2,0.972000122
0.012306213,1.413085938,2,2,1.068969727
0.014633179,1.813476563,1.333333333,1,0.972000122
0.004180908,1.435546875,2,2,1.032012939
0.015579224,1.375976563,2,2,1.008003235
0.007247925,1.501953125,2,1,1.062988281
0.006092072,1.58984375,2,2,1.065002441
0.006687164,1.73046875,1.333333333,2,0.95098877
0.015113831,1.813476563,1.333333333,2,0.973007202
0.006877899,1.280273438,2,1,1.053985596
0.023635864,2,2,2,1.107971191
0.009658813,1.916992188,0.666666667,2,1.006999969
0.01360321,1.375976563,1.333333333,2,1.12097168
0.021209717,1.772460938,2,2,1.053985596
0.016616821,1.673828125,0.666666667,2,1.080993652
0.012588501,2,2,2,1.176025391
0.00712204,1.627929688,1.333333333,2,0.932006836
0.016342163,1.641601563,1.333333333,1,1.059997559
0.017120361,2,2,2,1.054992676
0.031768799,2,2,2,1.096008301
0.009307861,1.666992188,2,2,0.959014893
0.012756348,1.698242188,0.666666667,2,1
0.009590149,1.7734375,1.333333333,2,0.966003418
0.005157471,1.434570313,2,2,1.124023438
0.00661087,1.390625,0.666666667,2,1.07800293
0.009643555,1.916992188,2,2,1.173950195
0.01512146,1.752929688,2,2,1.212036133
0.006057739,1.625976563,0,2,1.004001617
0.015762329,0,1.333333333,1,1.054992676
0.001991272,1.572265625,2,2,0.979995728
0.013725281,1.576171875,0.666666667,2,1.018005371
0.007164001,1.448242188,2,2,0.963989258
0.027450562,2,1.333333333,2,1.068969727
0.009819031,1.73046875,2,2,1.024993896
0.01953125,1.639648438,2,2,1.109985352
0.007820129,1.485351563,1.333333333,2,1.027999878
0.007850647,2,1.333333333,1,1.135009766
0.010902405,1.500976563,2,2,1.045013428
0.018051147,1.813476563,0.666666667,2,1.124023438
0.00369072,1.375976563,1.333333333,2,0.970001221
0.009887695,1.673828125,0.666666667,2,0.972000122
0.005378723,1.646484375,0.666666667,2,0.934997559
0.012130737,1.767578125,2,2,0.966003418
0.011756897,2,2,2,1.04598999
0.002260208,1.883789063,1.333333333,2,1.039001465
0.009468079,1.419921875,0.666666667,1,0.987998962
0.014709473,1.666992188,2,2,0.95098877
0.026245117,1.38671875,2,2,1.162963867
0.013870239,2,0.666666667,1,1.026000977
0.007389069,1.58984375,2,1,0.932983398
0.017181396,2,2,2,1.078979492
0.007957458,1.711914063,1.333333333,2,0.967010498
0.007614136,1.657226563,2,2,1.099975586
0.021072388,1.2265625,2,2,0.987998962
0.013900757,1.58984375,1.333333333,2,1.114013672
0.038970947,2,2,2,1.073974609
0.008422852,1.500976563,2,2,1.010002136
2,2,2,2,2
0.016571045,1.4765625,1.333333333,2,0.977996826
0.011451721,1.84765625,2,1,1.026992798
0.015945435,2,2,2,1.024002075
0.006504059,0,0,2,0.98399353
0.009681702,1.638671875,1.333333333,1,0.941986084
0.00586319,1.374023438,1.333333333,2,0.949005127
0.01158905,1.4765625,1.333333333,2,0.979995728
0.010375977,1.841796875,1.333333333,2,0.950012207
0.007980347,1.4765625,2,2,1.116027832
0.013725281,1.4765625,1.333333333,1,1.202026367
0.010566711,1.244140625,1.333333333,2,0.95199585
0.006278992,1.4765625,2,2,1.058990479
0.015090942,1.6015625,2,2,1.193969727
0.00560379,1.774414063,1.333333333,1,0.977005005
0.016067505,2,1.333333333,2,1.126953125
0.009994507,1.6015625,1.333333333,2,1.083984375
0.011665344,1.6015625,2,2,1.182983398
0.006328583,1.552734375,2,1,1.165039063
0.008995056,1.293945313,1.333333333,2,1.035003662
0.005302429,1.374023438,1.333333333,2,0.919006348
0.009040833,1.4765625,1.333333333,2,0.987998962
0.007152557,1.776367188,2,2,1.065979004
0.006889343,1.374023438,1.333333333,2,0.911987305
0.00945282,1.4765625,1.333333333,2,0.950012207
0.013549805,1.6015625,1.333333333,2,0.966003418
0.011047363,0,1.333333333,1,0.967987061
0.008377075,1.80859375,1.333333333,2,1.001000404
